Prefecture	Municipality	prec_no	block_no	URL	平年降水量(mm)	平年平均気温(℃)	平年日最高気温(℃)	平年日最低気温(℃)	平年日照時間(時間)	平年降雪量(cm)	歴代最高気温(℃)	歴代最低気温(℃)	歴代最大降雪量(cm)
長野県	恵那山	48	0427	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0427&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	鶯巣	48	0428	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0428&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	菅平	48	0992	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0992&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	東御	48	0993	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0993&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	上高地	48	0994	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0994&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	南木曽	48	1022	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1022&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	南小谷	48	1090	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1090&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	鬼無里	48	1162	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1162&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	立科	48	1300	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1300&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	奈川	48	1312	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1312&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	開田高原	48	1314	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1314&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
長野県	浪合	48	1317	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1317&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	辰野	48	1319	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1319&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	南信濃	48	1323	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1323&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	阿南	48	1339	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1339&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	聖高原	48	1360	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1360&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	網掛山	48	1392	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1392&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	大鹿	48	1394	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1394&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	杉島	48	1397	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1397&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	十石峠	48	1399	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1399&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	小谷	48	1411	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1411&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	伊那	48	1445	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1445&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
長野県	松本今井	48	1529	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1529&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
長野県	北相木	48	1549	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1549&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	白樺湖	48	1550	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1550&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	高遠	48	1551	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1551&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
長野県	宮田	48	1591	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1591&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	王滝大又	48	1659	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1659&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
長野県	木祖薮原	48	1666	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=1666&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	剣ノ峰	49	0429	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0429&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	日向山	49	0430	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0430&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	大菩薩	49	0431	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0431&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	甲府	49	47638	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=49&block_no=47638&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	勝沼	49	0433	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0433&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	大月	49	0434	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0434&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	八町山	49	0435	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0435&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	古関	49	0436	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0436&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	河口湖	49	47640	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=49&block_no=47640&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	山中	49	0438	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0438&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	南部	49	0439	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=0439&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	大泉	49	1023	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1023&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	韮崎	49	1024	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1024&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	上野原	49	1165	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1165&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	切石	49	1234	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1234&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
山梨県	富士山	49	47639	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=49&block_no=47639&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
山梨県	乙女湖	49	1599	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1599&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
山梨県	富士川	49	1640	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=49&block_no=1640&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	白糸	50	0440	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0440&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	御殿場	50	0441	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0441&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	富士	50	0442	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0442&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	三島	50	47657	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47657&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	越木平	50	0444	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0444&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	川根本町	50	0445	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0445&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	大山	50	0446	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0446&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	網代	50	47668	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47668&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	高根山	50	0448	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0448&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	静岡	50	47656	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47656&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	霧山	50	0450	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0450&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	天竜	50	0451	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0451&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	島田	50	0452	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0452&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	湯ケ島	50	0453	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0453&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	天城山	50	0454	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0454&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	浜松	50	47654	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47654&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	松崎	50	0456	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0456&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	稲取	50	0457	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0457&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	御前崎	50	47655	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47655&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	石廊崎	50	47666	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47666&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	佐久間	50	0986	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0986&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	土肥	50	0987	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0987&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	三ヶ日	50	0988	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0988&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	掛川	50	0989	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=0989&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	熊	50	1105	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1105&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	三倉	50	1106	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1106&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	梅ケ島	50	1114	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1114&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	清水	50	1243	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1243&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	磐田	50	1244	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1244&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	菊川牧之原	50	1335	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1335&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	井川	50	1338	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1338&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
静岡県	三倉	50	1393	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1393&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	鍵穴	50	1440	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1440&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
静岡県	富士山	50	47639	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=50&block_no=47639&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	静岡空港	50	1601	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1601&year=&month=&day=&view=	true	true	true	true	false	false	false	false	false
静岡県	春野	50	1662	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1662&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	有東木	50	1668	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1668&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
静岡県	熱海伊豆山	50	1673	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=50&block_no=1673&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
愛知県	一宮	51	0460	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0460&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
愛知県	豊山	51	0461	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0461&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
愛知県	茶臼山	51	0462	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0462&year=&month=&day=&view=	true	false	false	false	false	false	false	false	false
愛知県	名古屋	51	47636	https://www.data.jma.go.jp/stats/etrn/view/nml_sfc_ym.php?prec_no=51&block_no=47636&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
愛知県	豊田	51	0464	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0464&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
愛知県	東海	51	0465	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0465&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
愛知県	出来山	51	0466	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0466&year=&month=&day=&view=	false	false	false	false	false	false	false	false	false
愛知県	岡崎	51	0467	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=51&block_no=0467&year=&month=&day=&view=	true	true	true	true	true	false	false	false	false
